IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexPointDeVente
1632;761;;21/07/2018;17/07/2018;4;0;4;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;3;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;3;564;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;3;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;3;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;564;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;16/07/2018;1;2;5;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;16/07/2018;1;2;5;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;16/07/2018;1;2;5;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;16/07/2018;1;2;5;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;16/07/2018;1;2;5;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;3;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;4;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;1;1;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;22/07/2018;16/07/2018;2;0;6;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;1;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;3;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;2;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;7;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;8;565;85;1;141;CHB;CHAMBRE;1
1632;761;;21/07/2018;17/07/2018;2;0;4;1;565;85;1;141;CHB;CHAMBRE;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;563;0,9;1;154;TAXE;TAXE-SEJOUR;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;564;0,9;1;154;TAXE;TAXE-SEJOUR;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;565;0,9;1;154;TAXE;TAXE-SEJOUR;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;566;0,9;1;154;TAXE;TAXE-SEJOUR;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;567;0,9;1;154;TAXE;TAXE-SEJOUR;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;563;79;1;141;CHB;CHAMBRE;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;564;79;1;141;CHB;CHAMBRE;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;565;79;1;141;CHB;CHAMBRE;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;566;79;1;141;CHB;CHAMBRE;1
1639;350;;23/07/2018;18/07/2018;1;0;5;3;567;79;1;141;CHB;CHAMBRE;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;564;0,9;1;154;TAXE;TAXE-SEJOUR;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;565;0,9;1;154;TAXE;TAXE-SEJOUR;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;566;0,9;1;154;TAXE;TAXE-SEJOUR;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;567;0,9;1;154;TAXE;TAXE-SEJOUR;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;568;0,9;1;154;TAXE;TAXE-SEJOUR;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;564;79;1;143;CHB;CHAMBRE;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;565;79;1;143;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;569;0,9;2;154;TAXE;TAXE-SEJOUR;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;566;79;1;143;CHB;CHAMBRE;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;567;79;1;143;CHB;CHAMBRE;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;568;79;1;143;CHB;CHAMBRE;1
1642;1089;;24/07/2018;19/07/2018;1;1;5;3;568;11;1;146;PDJ;PETIT-DEJ;1
1644;1420;;21/07/2018;20/07/2018;2;0;1;3;565;85;1;169;CHB;CHAMBRE;1
1645;1360;;22/07/2018;21/07/2018;3;0;1;2;566;115;1;208;CHB;CHAMBRE;1
1646;1153;;22/07/2018;21/07/2018;4;0;1;3;566;115;1;212;CHB;CHAMBRE;1
1654;1153;;22/07/2018;21/07/2018;2;0;1;3;566;85;1;169;CHB;CHAMBRE;1
1656;1153;;22/07/2018;21/07/2018;2;0;1;3;566;85;1;168;CHB;CHAMBRE;1
1647;1361;;22/07/2018;21/07/2018;2;0;1;3;566;105;1;172;CHB;CHAMBRE;1
1655;1361;;22/07/2018;21/07/2018;2;0;1;3;566;105;1;172;CHB;CHAMBRE;1
1648;1195;;22/07/2018;21/07/2018;2;0;1;3;566;85;1;168;CHB;CHAMBRE;1
1648;1195;;22/07/2018;21/07/2018;2;0;1;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;566;76,5;1;169;CHB;CHAMBRE;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;567;76,5;1;169;CHB;CHAMBRE;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;568;76,5;1;169;CHB;CHAMBRE;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;569;76,5;1;169;CHB;CHAMBRE;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;570;76,5;1;169;CHB;CHAMBRE;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;571;76,5;1;169;CHB;CHAMBRE;1
1649;1381;;28/07/2018;21/07/2018;2;0;7;3;572;76,5;1;169;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;142;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;566;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;141;CHB;CHAMBRE;1
1653;1210;;23/07/2018;21/07/2018;2;0;2;3;567;85;1;141;CHB;CHAMBRE;1
1654;1153;;22/07/2018;21/07/2018;2;0;1;3;567;11;2;146;PDJ;PETIT-DEJ;1
1654;1153;;22/07/2018;21/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1645;1360;;22/07/2018;21/07/2018;3;0;1;2;567;11;2;146;PDJ;PETIT-DEJ;1
1645;1360;;22/07/2018;21/07/2018;3;0;1;2;567;5,5;1;147;PDJ;PETIT-DEJ;1
1645;1360;;22/07/2018;21/07/2018;3;0;1;2;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1647;1361;;22/07/2018;21/07/2018;2;0;1;3;567;11;2;146;PDJ;PETIT-DEJ;1
1647;1361;;22/07/2018;21/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1655;1361;;22/07/2018;21/07/2018;2;0;1;3;567;11;2;146;PDJ;PETIT-DEJ;1
1655;1361;;22/07/2018;21/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1656;1153;;22/07/2018;21/07/2018;2;0;1;3;567;11;2;146;PDJ;PETIT-DEJ;1
1656;1153;;22/07/2018;21/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;570;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;571;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;572;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;573;0,9;2;154;TAXE;TAXE-SEJOUR;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;567;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;568;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;569;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;570;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;571;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;572;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;573;77;1;142;CHB;CHAMBRE;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;567;11;2;146;PDJ;PETIT-DEJ;1
1663;989;;29/07/2018;22/07/2018;2;0;7;3;568;11;2;146;PDJ;PETIT-DEJ;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;567;105;1;145;CHB;CHAMBRE;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;568;105;1;145;CHB;CHAMBRE;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;567;11;2;146;PDJ;PETIT-DEJ;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;568;11;2;146;PDJ;PETIT-DEJ;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;567;5,5;2;147;PDJ;PETIT-DEJ;1
1664;1458;;24/07/2018;22/07/2018;2;2;2;3;568;5,5;2;147;PDJ;PETIT-DEJ;1
1665;1460;;23/07/2018;22/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1665;1460;;23/07/2018;22/07/2018;2;0;1;3;567;79;1;144;CHB;CHAMBRE;1
1666;1455;;23/07/2018;22/07/2018;1;1;1;3;567;68,85;1;169;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;569;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;570;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;571;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;572;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;573;0,9;2;154;TAXE;TAXE-SEJOUR;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;567;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;568;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;569;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;570;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;571;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;572;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;573;85;1;145;CHB;CHAMBRE;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;567;11;2;146;PDJ;PETIT-DEJ;1
1667;1139;;29/07/2018;22/07/2018;2;0;7;3;568;11;2;146;PDJ;PETIT-DEJ;1
1668;1278;;23/07/2018;22/07/2018;2;2;1;3;567;115;1;212;CHB;CHAMBRE;1
1669;1336;;23/07/2018;22/07/2018;2;0;1;3;567;76,5;1;168;CHB;CHAMBRE;1
1670;1423;;25/07/2018;22/07/2018;2;0;3;3;567;98,5;1;168;CHB;CHAMBRE;1
1670;1423;;25/07/2018;22/07/2018;2;0;3;3;568;98,5;1;168;CHB;CHAMBRE;1
1670;1423;;25/07/2018;22/07/2018;2;0;3;3;569;98,5;1;168;CHB;CHAMBRE;1
1671;1453;;23/07/2018;22/07/2018;2;0;1;3;567;68,85;1;168;CHB;CHAMBRE;1
1671;1453;;23/07/2018;22/07/2018;2;0;1;3;567;11;2;146;PDJ;PETIT-DEJ;1
1671;1453;;23/07/2018;22/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1672;1124;;23/07/2018;22/07/2018;2;0;1;3;567;0,9;2;154;TAXE;TAXE-SEJOUR;1
1672;1124;;23/07/2018;22/07/2018;2;0;1;3;567;79;1;142;CHB;CHAMBRE;1
1672;1124;;23/07/2018;22/07/2018;2;0;1;3;567;11;2;146;PDJ;PETIT-DEJ;1
1673;1060;;23/07/2018;22/07/2018;2;1;1;3;567;95;1;210;CHB;CHAMBRE;1
1665;1460;;23/07/2018;22/07/2018;2;0;1;3;568;11;2;146;PDJ;PETIT-DEJ;1
1666;1455;;23/07/2018;22/07/2018;1;1;1;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1673;1060;;23/07/2018;22/07/2018;2;1;1;3;568;11;2;146;PDJ;PETIT-DEJ;1
1673;1060;;23/07/2018;22/07/2018;2;1;1;3;568;5,5;1;147;PDJ;PETIT-DEJ;1
1673;1060;;23/07/2018;22/07/2018;2;1;1;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1668;1278;;23/07/2018;22/07/2018;2;2;1;3;568;11;2;146;PDJ;PETIT-DEJ;1
1668;1278;;23/07/2018;22/07/2018;2;2;1;3;568;5,5;2;147;PDJ;PETIT-DEJ;1
1668;1278;;23/07/2018;22/07/2018;2;2;1;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1669;1336;;23/07/2018;22/07/2018;2;0;1;3;568;11;2;146;PDJ;PETIT-DEJ;1
1669;1336;;23/07/2018;22/07/2018;2;0;1;3;568;0,9;2;154;TAXE;TAXE-SEJOUR;1
1699;1491;;27/07/2018;26/07/2018;2;2;1;3;572;0,9;2;154;TAXE;TAXE-SEJOUR;1
1699;1491;;27/07/2018;26/07/2018;2;2;1;3;572;11;2;146;PDJ;PETIT-DEJ;1
1699;1491;;27/07/2018;26/07/2018;2;2;1;3;572;5,5;1;147;PDJ;PETIT-DEJ;1
1702;141;;29/07/2018;27/07/2018;2;0;2;3;572;0,9;2;154;TAXE;TAXE-SEJOUR;1
1702;141;;29/07/2018;27/07/2018;2;0;2;3;572;0,9;2;154;TAXE;TAXE-SEJOUR;1
1702;141;;29/07/2018;27/07/2018;2;0;2;1;572;0,9;2;154;TAXE;TAXE-SEJOUR;1
1702;141;;29/07/2018;27/07/2018;2;0;2;3;573;0,9;2;154;TAXE;TAXE-SEJOUR;1
1702;141;;29/07/2018;27/07/2018;2;0;2;3;573;0,9;2;154;TAXE;TAXE-SEJOUR;1
1702;141;;29/07/2018;27/07/2018;2;0;2;1;573;0,9;2;154;TAXE;TAXE-SEJOUR;1
1702;141;;29/07/2018;27/07/2018;2;0;2;3;572;85;1;142;CHB;CHAMBRE;1
