IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexPointDeVente
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;29/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;29/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;29/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;29/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;1;02/10/2018;29/09/2018;1;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;1;02/10/2018;29/09/2018;1;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2205;974;2;02/10/2018;29/09/2018;2;0;3;2;30/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;31/08/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;01/09/2018;26;2;163;FORF;FORFAIT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;01/09/2018;26;2;163;FORF;FORFAIT;2
2038;1120;1;02/09/2018;27/08/2018;1;0;6;2;01/09/2018;6;1;120;BARS;BAR-SOFT;3
2038;1120;1;02/09/2018;27/08/2018;1;0;6;2;01/09/2018;4;2;205;BARS;BAR-SOFT;3
2037;1119;2;02/09/2018;27/08/2018;2;0;6;3;30/08/2018;4;3;205;BARS;BAR-SOFT;3
2037;1119;2;02/09/2018;27/08/2018;2;0;6;3;31/08/2018;4;3;205;BARS;BAR-SOFT;3
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;7;02/09/2018;18;29;183;REST;RESTAURANT;2
2057;1141;2;02/09/2018;31/08/2018;2;0;2;2;02/09/2018;18;29;183;REST;RESTAURANT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;08/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;06/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;1;09/09/2018;06/09/2018;1;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
2082;995;2;09/09/2018;06/09/2018;2;0;3;2;07/09/2018;26;2;163;FORF;FORFAIT;2
